"cui","pt_code","adr","saedr_score","saedr_score_std"
"C2721737",10003051,"application site stinging",0.240120383784941,0.0661054209263623
"C0919602",10050102,"application site pallor",0.240211557461637,0.0746079068681478
"C3805283",10074796,"administration site erythema",0.240763747013681,0.0644826413116215
"C3888660",10076027,"application site vasculitis",0.240990637166814,0.0658275310249586
"C3544100",10073518,"skin graft scar",0.241228393467673,0.0343626781176003
"C1096310",10054838,"application site perspiration",0.241293118205305,0.0668147575431454
"C0853714",10003053,"application site pruritus",0.241369701638046,0.0658787154692198
"C3888652",10076018,"application site lymphadenopathy",0.241996537376863,0.0681676678979375
"C3544125",10073457,"application site acne",0.242062167491597,0.0628204062897959
"C0919866",10051045,"eye naevus",0.242462643173901,0.0530225720946787
"C3888639",10076004,"application site extravasation",0.24254874970169,0.0667951164170897
"C0521506",10022088,"injection site paraesthesia",0.243143577142405,0.0819398953074874
"C0043387",10048232,"yawning",0.243434045680375,0.087955788726735
"C0877098",10048943,"application site dryness",0.243922443035389,0.0646840246229399
"C0860446",10012438,"dermatitis atopic aggravated",0.243968216472496,0.0626075434801432
"C0474983",10043959,"tongue haematoma",0.244474854046717,0.0339816440577526
"C2609161",10069124,"injection site dysaesthesia",0.244689675455846,0.0722022352534946
"C1441601",10078154,"haemosiderin stain",0.245077871384418,0.0344702509737631
"C0877661",10065059,"application site burn",0.245634332620062,0.0635648317481443
"C3888649",10076015,"application site joint erythema",0.245658118164579,0.0671582311465222
"C1274589",10081985,"cold burn",0.246420793647526,0.0462699654615303
"C0877128",10049044,"application site pustules",0.246440973275867,0.0676814969570544
"C0263332",10061399,"urticaria thermal",0.246453947338167,0.103700555320522
"C0700184",10043521,"throat irritation",0.246498801865141,0.0340024628392979
"C1610049",10064578,"application site exfoliation",0.24650753092883,0.0673308442023894
"C1696574",10065577,"application site erosion",0.246576802825277,0.0663086807916117
"C1868695",10066778,"injection site streaking",0.24667216680191,0.0794183875518611
"C1142084",10058730,"application site photosensitivity reaction",0.246717806534347,0.0606439446445544
"C2748057",10070072,"tongue pruritus",0.2468850678504,0.033602580262767
"C0151610",10043967,"tongue oedema",0.247170058195378,0.0352155357880924
"C3888640",10076006,"application site granuloma",0.247222307675226,0.0692151335888719
"C0152230",10046740,"urticaria cholinergic",0.247535634111628,0.107602694925151
"C0234192",10016326,"feeling cold",0.248033927697972,0.0878347770633846
"C2721735",10069667,"infusion site discomfort",0.24842714815732,0.08789359927845
"C3888678",10076072,"infusion site joint effusion",0.248446881331961,0.0703609470264276
"C0877436",10049122,"premenstrual headache",0.248562447821455,0.0930874730664336
"C1096001",10053424,"application site swelling",0.248899786682088,0.0700619205404592
"C0023761",10062038,"lip neoplasm",0.248908369501696,0.0349656785316981
"C0521498",10022079,"injection site irritation",0.249004609490622,0.074541235678495
"C1142160",10059005,"application site discolouration",0.249161962322219,0.0690906941747196
"C4324458",10079076,"manufacturing process control procedure issue",0.249192823904969,0.0515692087255511
"C0851536",10001315,"administration site reaction",0.249219459561102,0.0537880866239036
"C1697642",10065599,"puncture site pain",0.249317603307892,0.120172914581697
"C3544102",10073516,"skin graft detachment",0.249520812117347,0.0337068433578742
"C0521496",10049041,"application site infection",0.249610382914943,0.067068703811653
"C0521493",10003048,"application site necrosis",0.249682353314683,0.068317317645606
"C1536019",10064382,"intercepted medication error",0.249768424749056,0.0692477463154716
"C3888659",10076026,"application site thrombosis",0.249823160832386,0.0689475439752749
"C0858794",10003060,"application site warmth",0.249903148358572,0.0682515467806315
"C1697455",10065331,"application site fissure",0.249941952862517,0.0675028936734277
"C0949103",10052268,"catheter site pain",0.250036788606097,0.112386329230554
"C3888608",10075949,"administration site joint erythema",0.250047478866766,0.0617911671329043
"C3854480",10075313,"injection site hypertrichosis",0.25058721796807,0.0762692275990698
"C0263383",10066295,"keratosis pilaris",0.250795886080458,0.0390557343279486
"C3888637",10076002,"application site cyst",0.250907919041324,0.0692538784951725
"C0853692",10005839,"blood triglycerides increased",0.251369667157835,0.112571605334062
"C3888595",10075935,"administration site granuloma",0.251525653152831,0.0659592829955469
"C1112156",10056250,"injection site movement impairment",0.252080522932335,0.0549255486379289
"C3854411",10075103,"administration site odour",0.252367101100981,0.0637324192068304
"C0852779",10005551,"blood glucagon increased",0.252397779944743,0.114173742409137
"C1112509",10056609,"uraemia odour",0.252744057979609,0.0367531742077536
"C0948595",10052143,"ocular discomfort",0.252777166054262,0.0643395696259682
"C0157743",10052571,"urticaria vibratory",0.252922711680135,0.105681225633642
"C4324564",10079277,"injection site indentation",0.25339651110074,0.0773156875415555
"C3888594",10075934,"administration site fibrosis",0.25375256315969,0.0624963346884778
"C3888623",10075965,"administration site scab",0.253771162119395,0.0664065087170733
"C0392160",10003035,"application site atrophy",0.253863624410473,0.0663314616335656
"C0948290",10052123,"lid margin discharge",0.254557551042441,0.0539917624242367
"C1142215",10057881,"application site abscess",0.254617295182601,0.0693177503338057
"C3888613",10075954,"administration site mass",0.25479844466619,0.0569223462793244
"C0015395",10015911,"eye burns",0.255011135617159,0.0442102480036733
"C0334020",10023371,"keratosis obturans",0.255062795305253,0.0389382735606963
"C0221345",10028692,"nail discolouration",0.255198754406992,0.0357856300420802
"C3888587",10075927,"administration site cyst",0.255199169965249,0.0689235830595107
"C3160849",10071053,"eye haemangioma",0.255493544794968,0.0499566461867567
"C0267028",10024561,"lip pain",0.255653305331072,0.0511986977791617
"C0235351",10043991,"tongue ulceration",0.255725426288061,0.0332383188254724
"C3888677",10076071,"infusion site joint discomfort",0.255814775275134,0.0818255673119591
"C3854640",10075314,"administration site hypertrichosis",0.256052545086575,0.0615992009543022
"C1274594",10064000,"lichenoid keratosis",0.256178426586486,0.0378175126442198
"C1696494",10065488,"infusion site scar",0.256332522037343,0.0771611601467332
"C0221207",10009869,"cold urticaria",0.25635875719962,0.0897515694423778
"C3888625",10075967,"administration site scar",0.256441202130729,0.0717292296239224
"C3888681",10076075,"infusion site joint movement impairment",0.256607276660565,0.0551268132826545
"C1112425",10057594,"blood ketone body increased",0.257037368232667,0.111499661418309
"C2364135",10013082,"discomfort",0.257059800843356,0.0579248889325414
"C1698447",10065476,"infusion site mass",0.257216179402482,0.0686636741520397
"C0852791",10005550,"blood glucagon decreased",0.257338160587293,0.111642786965963
"C0263610",10041307,"solar urticaria",0.257656140414868,0.088720393258473
"C0241431",10079075,"tongue erythema",0.257722312080797,0.0412831824914816
"C1868846",10067255,"injection site macule",0.257875336462707,0.0753841609399146
"C0424496",10081808,"plethoric face",0.257883620862321,0.0341705813100624
"C3888806",10076249,"dilated pores",0.257947633172303,0.0351440801511576
"C0022603",10039796,"seborrhoeic keratosis",0.258516834818577,0.0407906928441281
"C0877338",10049872,"breast discomfort",0.258552371016525,0.0655192921513166
"C3888605",10075946,"administration site joint inflammation",0.258858484186703,0.0643340743193527
"C1142257",10058043,"incision site pain",0.259123562594329,0.105009468033866
"C1535975",10064229,"pelvic discomfort",0.25919135601988,0.0815431675968663
"C0037284",10040882,"skin lesion",0.259252891555451,0.0349723852971224
"C0016382",10016825,"flushing",0.259259007848778,0.088178914808906
"C3203497",10071304,"blood cholesterol esterase increased",0.259646039929373,0.100533113909121
"C0521505",10022094,"injection site rash",0.259715133658485,0.0750358535163059
"C1112303",10056866,"facial wasting",0.260214789096886,0.0365918866126265
"C0919601",10050101,"application site nodule",0.260274701420592,0.0659212862762024
"C3888626",10075968,"administration site thrombosis",0.260357282579219,0.0599937995573207
"C1270880",10052572,"urticaria pressure",0.260577267970292,0.10392580725625
"C1291078",10053155,"epigastric discomfort",0.260621909924172,0.076046375991516
"C0153062",10047476,"viral rash",0.260719822367011,0.102754718273279
"C0205204",10039509,"scab",0.260837083818901,0.0316541545613577
"C0948231",10051992,"lip erosion",0.260859965985528,0.0322136435231645
"C3888615",10075956,"administration site necrosis",0.261245658253247,0.0646644291009402
"C0521509",10022075,"injection site induration",0.261255101717485,0.076937742107
"C0542571",10016029,"face oedema",0.261726809268526,0.0356676139193168
"C1735322",10066041,"injection site pallor",0.26204909961702,0.0773199401716408
"C0854380",10005613,"blood insulin decreased",0.262236110955567,0.121017924305425
"C3888589",10075929,"administration site dryness",0.262237150872744,0.0638080230971322
"C0150993",10028702,"nail pitting",0.262366354767729,0.0373113035322427
"C2930544",10047901,"low caloric diet",0.26239272135633,0.0439277880535207
"C0855277",10018655,"gram stain negative",0.262473853969215,0.0841304525891146
"C0877126",10049042,"application site inflammation",0.262614302432666,0.0660073350796139
"C0877097",10048941,"application site vesicles",0.262693911280045,0.0655424488718713
"C1696701",10065701,"dermatillomania",0.262700942848676,0.0599824129345746
"C0221237",10002509,"angular cheilitis",0.262736979602804,0.0555741304394984
"C3854416",10075108,"administration site ulcer",0.262804389481173,0.0664257813289203
"C0858934",10022112,"injection site warmth",0.262814146510715,0.0714102982890541
"C0877178",10049260,"injection site joint swelling",0.263138918647578,0.0852120769942029
"C3888553",10075765,"administration site nodule",0.263229839207374,0.065557165614062
"C3888591",10075931,"administration site erosion",0.263478165481928,0.0568955626389484
"C3888655",10076021,"application site nerve damage",0.263517395719921,0.0834309240415001
"C1096183",10053979,"injection site joint movement impairment",0.263791366503125,0.0573158863176874
"C1282205",10071054,"eyelid haemangioma",0.264041839525914,0.0357339919210332
"C3888616",10075957,"administration site nerve damage",0.264069062833434,0.0794396980840844
"C1142392",10058713,"application site mass",0.264083464010393,0.064875133286983
"C0234944",10022046,"injection site anaesthesia",0.264406891330667,0.0766233168793844
"C0948236",10052002,"tongue eruption",0.26445621102214,0.0327152289976992
"C0241057",10054786,"skin burning sensation",0.264495297974046,0.0318065767681236
"C4324593",10079335,"hair growth rate abnormal",0.26463022946861,0.0416114285648075
"C0015230",10037844,"rash",0.264970734729927,0.0400789554137442
"C0549348",10005556,"blood glucose false positive",0.264978685417151,0.107113216823872
"C0595883",10005555,"blood glucose decreased",0.26499234814916,0.114536638869186
"C4049185",10076569,"eye paraesthesia",0.265171639090228,0.0604095483657632
"C4285669",10078094,"chronic cheek biting",0.26523064443531,0.0367383220911573
"C3544136",10073418,"injection site hyperaesthesia",0.265390542244145,0.0788903357995167
"C0853925",10039753,"scrotal irritation",0.265500966673171,0.036637678487971
"C0854111",10005838,"blood triglycerides decreased",0.26554896733624,0.109491523562291
"C0025218",10008570,"chloasma",0.265612898239806,0.070306986415872
"C0919590",10050057,"injection site cellulitis",0.265689796524865,0.0754373626678776
"C0151602",10042682,"swelling face",0.265707548972034,0.0329914153126054
"C3888650",10076016,"application site joint swelling",0.26587204700795,0.074809580951652
"C0236068",10042727,"swollen tongue",0.265913330963147,0.0323827093240995
"C4324488",10079124,"injection site telangiectasia",0.266162886444324,0.0758183605274029
"C1167785",10059499,"haemorrhagic urticaria",0.266480982069402,0.102895455625471
"C0849835",10049297,"lip haemorrhage",0.266496638527253,0.0348867307120602
"C0240382",10075203,"mouth swelling",0.266813670125091,0.0305802064510539
"C0521668",10075481,"thunderclap headache",0.267138129668342,0.103774471072882
"C3888612",10075953,"administration site macule",0.26723122953488,0.0596698536106559
"C0877005",10048648,"injection site ischaemia",0.267352257283702,0.0784723770376129
"C3805124",10074850,"infusion site eczema",0.267369544917113,0.062246873396093
"C2609049",10068791,"administration site abscess",0.267513232202448,0.0653915135057307
"C1696489",10065456,"infusion site coldness",0.267620824270713,0.0730619074255827
"C1142209",10057843,"stoma site pain",0.268023684402696,0.107963583207421
"C1696709",10065919,"tongue amyloidosis",0.268116442298359,0.0354371530521268
"C0877180",10049262,"injection site joint warmth",0.268136927145579,0.0758385471753925
"C0919794",10050818,"itching scar",0.268484349578709,0.0309275142117334
"C1868843",10067252,"injection site dryness",0.268515443934509,0.0715181019182064
"C1697973",10065485,"infusion site paraesthesia",0.268648907374424,0.0741047280779301
"C2609041",10068773,"mechanical urticaria",0.2686563910529,0.104090545241025
"C3665748",10073608,"instillation site erosion",0.268750246052148,0.0571244960253515
